Gene	GeneID	Gene_type	DORGE-TSG_score	Drug_Name	CREEDS_ID	GEO_ID	DrugBank_ID	p-value	q-value	Fold_Change	Specificity
CCBL2	56267	Novel DORGE-TSG	0.803661075909962	Mesalazine	drug:3195	GSE38713	DB00244	0.00557214	0.0294832	0.0452296	4.342162396873643E-4
CCBL2	56267	Novel DORGE-TSG	0.803661075909962	R1881	drug:3048	GSE22606		0.00876707	0.0322425	0.391241	3.556187766714083E-4
CCBL2	56267	Novel DORGE-TSG	0.803661075909962	Harman	drug:3482	GSE5080		0.0200768	0.0431091	0.237374	2.619858527639508E-4
CCBL2	56267	Novel DORGE-TSG	0.803661075909962	Dasatinib	drug:3306	GSE59357	DB01254	0.0229431	0.0400126	0.0844526	1.271617497456765E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lmp-420	drug:3222	GSE20211		6.93122E-9	3.79268E-7	0.525056	2.338087444470423E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	R1881	drug:3048	GSE22606		2.74746E-7	1.90171E-5	0.842573	3.556187766714083E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Diclofenac	drug:3053	GSE54255	DB00586	6.67579E-7	6.02443E-6	0.424858	1.565190170605729E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Interferonbeta-1a	drug:3187	GSE26104	DB00060	1.03536E-6	9.50686E-5	0.418	2.410219329959026E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Dasatinib	drug:3306	GSE59357	DB01254	1.39705E-6	8.15455E-6	0.846552	1.271617497456765E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lysophosphatidicacid	drug:3223	GSE26309		2.32367E-6	2.67533E-4	1.21574	9.68054211035818E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lysophosphatidicacid	drug:3224	GSE26309		2.69701E-6	1.96882E-4	0.979072	8.726003490401396E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lysophosphatidicacid	drug:3225	GSE26309		5.0898E-6	3.27345E-4	1.10279	8.795074758135445E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Dexamethasone	drug:2714	GSE34313	DB01234	7.33022E-6	3.98364E-4	0.670737	0.00125
EZR	7430	Novel DORGE-TSG	0.91848152210123	Aplidin	drug:2598	GSE5681		9.91499E-6	7.83355E-5	0.514755	2.188183807439825E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Cadmium	drug:3402	GSE9951		8.74417E-5	2.77929E-4	0.198987	9.932459276916965E-5
EZR	7430	Novel DORGE-TSG	0.91848152210123	Motexafingadolinium(4h)	drug:3125	GSE2189	DB05428	9.35324E-5	0.00105907	0.122819	4.775549188156638E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Doxorubicin	drug:2533	GSE24460	DB00997	1.07283E-4	0.00266419	1.73716	5.307855626326964E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lapatinib	drug:3252	GSE38376	DB01259	1.488E-4	0.0032105	0.459089	8.35421888053467E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	1,25dihydroxyvitamind	drug:2493	GSE15947		2.05315E-4	0.00379806	0.238811	8.880994671403197E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Mln4924	drug:2647	GSE30531		2.47851E-4	0.00499543	0.912578	5.192107995846313E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Ribavirin	drug:2481	GSE23031	DB00811	2.83142E-4	0.0013182	0.187109	1.899335232668566E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Vemurafenib	drug:2508	GSE63790	DB08881	3.25715E-4	0.00218915	0.1053	3.143665513989311E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Sulforaphane	drug:3445	GSE28813		3.30956E-4	0.00235683	0.765979	2.112378538234052E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Arachidonicacid	drug:3171	GSE3737	DB04557	4.06508E-4	0.00216509	1.10891	1.329080276448698E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Quercetin	drug:3416	GSE7259		4.53457E-4	0.0133623	0.999601	6.309148264984228E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Bisphenola	drug:2662	GSE17624		4.96915E-4	0.00186207	0.0613554	1.909854851031322E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		4.9937E-4	0.00155148	0.236603	3.549875754348598E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Alfacalcidol	drug:3362	GSE15947	DB01436	6.0947E-4	0.0106451	0.311946	0.001053740779768177
EZR	7430	Novel DORGE-TSG	0.91848152210123	Interferonbeta-1a	drug:3186	GSE26104	DB00060	6.60711E-4	0.00529837	0.754	2.985965959988056E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lapatinib	drug:3245	GSE38376	DB01259	0.00106411	0.0253432	0.737742	0.001703577512776831
EZR	7430	Novel DORGE-TSG	0.91848152210123	Lipopolysaccharide	drug:2475	GSE40885		0.00125608	0.0170328	0.356991	7.782101167315176E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Cytarabine	drug:3422	GSE6930	DB00987	0.00147823	0.00726774	0.614422	3.454231433506045E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Alfacalcidol	drug:3364	GSE15947	DB01436	0.00173709	0.0163116	0.0986173	5.963029218843172E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Alfacalcidol	drug:3363	GSE15947	DB01436	0.00189763	0.0234762	0.305871	7.122507122507123E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Adenosinetriphosphate	drug:3220	GSE30903		0.00226156	0.00999846	0.47211	2.76243093922652E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	R1881	drug:3049	GSE22606		0.0022959	0.0142918	0.721821	4.257130693912303E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Argyrina	drug:3054	GSE8565		0.00250573	0.0107435	0.306995	2.547121752419766E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Apratoxina	drug:3070	GSE2742		0.00268664	0.0145549	0.17329	3.802281368821293E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.00283929	0.010138	0.0162558	2.620545073375262E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Doxorubicin	drug:3260	GSE6930	DB00997	0.00800486	0.0434407	0.225887	8.547008547008547E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Cisplatin	drug:3153	GSE47856	DB00515	0.0084092	0.0187032	0.104883	1.843657817109145E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Clinafloxacin	drug:2625	GSE9166		0.0105866	0.0391917	0.232798	7.782101167315176E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Chlorpyrifos	drug:3571	GSE5023		0.01178	0.0283698	0.254677	2.67379679144385E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Adenosinetriphosphate	drug:3219	GSE30903		0.0140197	0.0392601	0.106121	2.424830261881668E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Plx4032	drug:2558	GSE50649	DB05238	0.0151858	0.0469156	0.283101	2.759381898454746E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Cytarabine	drug:3424	GSE6930	DB00987	0.0180092	0.0383468	0.269044	3.41180484476288E-4
EZR	7430	Novel DORGE-TSG	0.91848152210123	Imatinib	drug:2527	GSE19567	DB00619	0.0210827	0.0378949	0.259995	1.996406468356957E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Doxorubicin	drug:2720	GSE12972	DB00997	4.42699E-17	9.68674E-17	0.223905	2.027986209693774E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Doxorubicin	drug:3263	GSE6930	DB00997	2.77332E-11	1.57346E-10	0.245866	1.692047377326565E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2513	GSE1922	DB00619	1.9189E-8	5.37209E-7	0.827931	3.248862897985705E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2520	GSE1922	DB00619	5.11976E-8	1.94964E-6	0.888819	4.791566842357451E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2515	GSE1922	DB00619	1.53898E-7	5.08404E-6	0.544607	4.156275976724855E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2517	GSE1922	DB00619	1.94156E-7	3.65467E-6	0.638339	2.141786249732277E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2519	GSE1922	DB00619	2.03555E-7	3.21744E-6	0.718701	2.31696014828545E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2516	GSE1922	DB00619	3.59104E-7	7.71578E-6	0.66864	2.884338044418806E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		3.85886E-7	2.20968E-5	1.47512	3.940110323089047E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Dasatinib	drug:3306	GSE59357	DB01254	6.91664E-7	4.49147E-6	0.686822	1.271617497456765E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2512	GSE1922	DB00619	2.01315E-6	4.16303E-5	0.816126	5.414185165132648E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Doxorubicin	drug:3260	GSE6930	DB00997	2.65163E-6	4.56482E-4	0.576278	8.547008547008547E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Celecoxib	drug:2501	GSE54657	DB00482	2.66106E-6	5.13731E-4	0.377572	3.017501508750754E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2527	GSE19567	DB00619	2.86667E-6	2.91588E-5	0.530483	1.996406468356957E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Imatinib	drug:2457	GSE1922	DB00619	3.31569E-6	1.20367E-4	0.778683	8.695652173913044E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Cisplatin	drug:3155	GSE47856	DB00515	3.65816E-6	8.71632E-4	0.48691	3.699593044765076E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Cytarabine	drug:3422	GSE6930	DB00987	2.13736E-5	3.67936E-4	0.617684	3.454231433506045E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Bexarotene	drug:2681	GSE12791	DB00307	2.17503E-5	3.37364E-4	0.829527	4.466279589102278E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Bisphenola	drug:2662	GSE17624		1.42584E-4	6.66402E-4	0.138445	1.909854851031322E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Adenosinetriphosphate	drug:3219	GSE30903		2.06951E-4	0.00197161	0.152609	2.424830261881668E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Y15	drug:2554	GSE43452		6.95367E-4	0.00984936	0.317338	8.718395815170009E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Doxycycline	drug:3076	GSE2624	DB00254	0.00108584	0.0239253	0.6784	0.002785515320334262
CD58	965	Novel DORGE-TSG	0.670960244431596	Lipopolysaccharide	drug:2475	GSE40885		0.00184769	0.0220619	0.518361	7.782101167315176E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Doxycycline	drug:3040	GSE41035	DB00254	0.00210497	0.0448137	0.205134	0.002173913043478261
CD58	965	Novel DORGE-TSG	0.670960244431596	Cisplatin	drug:3152	GSE47856	DB00515	0.00244929	0.0084363	0.766343	2.019793981013936E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Argyrina	drug:3054	GSE8565		0.00319406	0.0128716	0.397774	2.547121752419766E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Vx	drug:3376	GSE33606		0.00341867	0.0128107	0.200928	2.499375156210947E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Lipopolysaccharide	drug:3484	GSE5504		0.00343485	0.033202	0.695	5.387931034482759E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Estradiol	drug:2487	GSE46924	DB00783	0.00388922	0.0268588	0.325065	4.770992366412214E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Lipopolysaccharide	drug:3486	GSE5504		0.00428424	0.0262229	1.099	2.989536621823618E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Nilotinib	drug:2528	GSE19567	DB04868	0.00515293	0.0186638	0.719697	2.551020408163266E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Cisplatin	drug:3148	GSE47856	DB00515	0.00728581	0.0272753	0.422503	2.845759817871372E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Insulin	drug:3368	GSE22309		0.007502	0.0419103	0.164489	0.001319261213720317
CD58	965	Novel DORGE-TSG	0.670960244431596	Lmp-420	drug:3222	GSE20211		0.00807517	0.0242356	0.143547	2.338087444470423E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Nickel	drug:3480	GSE6281		0.00910363	0.0295755	0.0244452	2.100840336134454E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Trovafloxacin	drug:2623	GSE9166	DB00685	0.0132319	0.0331774	0.949978	5.733944954128441E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Cytarabine	drug:3424	GSE6930	DB00987	0.0153851	0.0335586	0.420567	3.41180484476288E-4
CD58	965	Novel DORGE-TSG	0.670960244431596	Isotretinoin	drug:2772	GSE10432	DB00982	0.019153	0.0377515	0.15232	4.340277777777778E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Vemurafenib	drug:2495	GSE42872		2.70676E-5	1.42353E-4	0.44532	1.780626780626781E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Interferonbeta-1b	drug:3343	GSE26104	DB00068	1.69983E-4	6.50753E-4	0.0620833	1.696928559307653E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Plx4032	drug:2558	GSE50649	DB05238	1.99734E-4	0.00146312	0.535507	2.759381898454746E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Vemurafenib	drug:2561	GSE37441	DB08881	3.15333E-4	0.00428313	0.609757	5.74052812858783E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Cisplatin	drug:3154	GSE47856	DB00515	5.4334E-4	0.0283492	0.411979	0.002016129032258064
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Vemurafenib	drug:2563	GSE37441	DB08881	7.37052E-4	0.0146237	0.382877	0.001340482573726542
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Plx4032	drug:2567	GSE24862	DB05238	9.00966E-4	0.0339168	0.605	0.003937007874015748
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Pd173074	drug:2578	GSE52452		0.00113854	0.00572502	0.232057	2.809778027535825E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Vx	drug:3345	GSE33606		0.0012721	0.0133766	0.212644	5.347593582887701E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	4-hydroxynonenal	drug:3080	GSE2397		0.00140332	0.00606745	0.0931392	2.170138888888889E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Mk-886	drug:3192	GSE3202		0.00148781	0.00621855	0.307885	2.081165452653486E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00161298	0.00698094	0.361458	2.410219329959026E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Plx4032	drug:2565	GSE24862	DB05238	0.00406937	0.0301652	0.185	4.128819157720892E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Plx4720	drug:2506	GSE50791		0.00537597	0.0413992	0.298356	6.720430107526882E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Cisplatin	drug:3148	GSE47856	DB00515	0.00553556	0.0227731	0.427327	2.845759817871372E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00629444	0.0256144	0.285625	2.985965959988056E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Dexamethasone	drug:3169	GSE34313	DB01234	0.00757109	0.0257517	0.200393	2.454590083456063E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Bpde	drug:3379	GSE19510		0.015226	0.0284684	0.152132	1.636125654450262E-4
SSH2	85464	Novel DORGE-TSG	0.77933505275423	Cisplatin	drug:3153	GSE47856	DB00515	0.0166927	0.0326648	0.11899	1.843657817109145E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Doxorubicin	drug:3179	GSE58074	DB00997	1.44371E-6	4.15017E-5	0.893227	2.85143997718848E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Puromycin,ec50,5d	drug:3270	GSE6930		1.61108E-6	1.05956E-5	1.14021	3.644314868804665E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Lmp-420	drug:3222	GSE20211		1.2358E-5	1.33861E-4	0.0898533	2.338087444470423E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Bpde	drug:3379	GSE19510		1.90685E-5	1.17514E-4	0.187256	1.636125654450262E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Bortezomib	drug:2686	GSE30931	DB00188	1.94548E-5	8.01911E-4	0.433803	0.001024590163934426
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Bisphenola	drug:2663	GSE17624		2.88284E-5	1.73066E-4	0.302754	1.974333662388944E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Cycloheximide	drug:3059	GSE8597		4.41249E-5	2.27506E-4	0.389308	2.105706464518846E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Imatinib	drug:2764	GSE24493	DB00619	5.01952E-5	2.46781E-4	0.33296	1.539882968894364E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Pd173074	drug:2578	GSE52452		8.95367E-5	7.97794E-4	0.267733	2.809778027535825E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Imatinib	drug:2527	GSE19567	DB00619	2.25944E-4	8.64332E-4	0.509497	1.996406468356957E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Cadmium	drug:3402	GSE9951		2.43555E-4	5.60541E-4	0.0114683	9.932459276916965E-5
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Trovafloxacin	drug:2623	GSE9166	DB00685	3.11724E-4	0.00197428	0.919209	5.733944954128441E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Alfacalcidol	drug:3362	GSE15947	DB01436	3.52656E-4	0.00724371	0.208079	0.001053740779768177
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Dexamethasone	drug:3169	GSE34313	DB01234	3.90455E-4	0.00245576	0.441803	2.454590083456063E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Calcitriol	drug:3126	GSE52819		4.49321E-4	0.00367978	0.37584	3.549875754348598E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Vemurafenib	drug:2495	GSE42872		4.88097E-4	0.00154726	0.305643	1.780626780626781E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Sulforaphane	drug:3445	GSE28813		0.00114651	0.00603923	0.593229	2.112378538234052E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Plx4032	drug:2565	GSE24862	DB05238	0.00117	0.0195262	0.275	4.128819157720892E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Nilotinib	drug:2528	GSE19567	DB04868	0.00127167	0.007376	0.767729	2.551020408163266E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Bicalutamide	drug:3088	GSE7708	DB01128	0.00133895	0.00365242	0.737973	1.213444970270598E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Bisphenola	drug:2661	GSE17624		0.00162566	0.00498364	0.219136	2.039151712887439E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Isotretinoin	drug:2772	GSE10432	DB00982	0.0028828	0.00803205	0.236214	4.340277777777778E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Calcitriol	drug:3129	GSE52819		0.0031365	0.0147614	0.222973	2.928257686676427E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.003755	0.0125794	0.0935702	2.620545073375262E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.0071649	0.0283326	0.314532	3.940110323089047E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Vx	drug:3376	GSE33606		0.0169312	0.0479924	0.155241	2.499375156210947E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Arachidonicacid	drug:3171	GSE3737	DB04557	0.0175096	0.0309351	0.913752	1.329080276448698E-4
UBR2	23304	Novel DORGE-TSG	0.624677818108798	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.0182202	0.0344635	0.394526	3.139717425431711E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Bexarotene	drug:2680	GSE6914	DB00307	2.17679E-7	2.99003E-6	0.532254	1.636393388970708E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Cisplatin	drug:3153	GSE47856	DB00515	6.39021E-7	3.27535E-5	0.311543	1.843657817109145E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Naturalalphainterferon	drug:2474	GSE5542	DB05258	7.0068E-7	8.13601E-6	0.170416	2.962962962962963E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Nitricoxide	drug:3181	GSE13887	DB00435	9.15615E-7	9.1553E-6	0.275184	1.359434475258292E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Cadmium	drug:3402	GSE9951		1.49117E-6	5.49538E-5	0.81129	9.932459276916965E-5
ZRSR2	8233	CGC-TSG	0.641039526592353	Aminolevulinicacid	drug:2575	GSE8920	DB00855	2.50778E-6	5.01291E-5	0.287923	2.684563758389261E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Etanercept	drug:2597	GSE36177	DB00005	6.82882E-6	3.24361E-4	0.795975	5.995203836930455E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Aplidin	drug:2598	GSE5681		1.37665E-5	9.84069E-5	0.366186	2.188183807439825E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Bisphenola	drug:2663	GSE17624		2.48418E-5	1.53707E-4	0.945127	1.974333662388944E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Imatinib	drug:2527	GSE19567	DB00619	4.29755E-5	2.28229E-4	0.392242	1.996406468356957E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Carboplatin	drug:3089	GSE13525	DB00958	4.38481E-5	0.00131654	0.315894	5.793742757821553E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	4-hydroxytamoxifen	drug:3240	GSE26298		6.1191E-5	6.32659E-4	0.222772	1.705611461709023E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Diclofenac	drug:3053	GSE54255	DB00586	8.08914E-5	3.13079E-4	0.773188	1.565190170605729E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Vx	drug:3345	GSE33606		9.20744E-5	0.00233837	0.345159	5.347593582887701E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Tretinoin	drug:3231	GSE23702	DB00755	1.56621E-4	5.80219E-4	0.576667	1.385425325574952E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	4-hydroxynonenal	drug:3082	GSE2397		1.69109E-4	0.00151671	0.459006	1.68123739071957E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Vemurafenib	drug:2508	GSE63790	DB08881	1.95353E-4	0.00144725	0.127914	3.143665513989311E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Imatinib	drug:2519	GSE1922	DB00619	2.23588E-4	9.82211E-4	0.275404	2.31696014828545E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Nilotinib	drug:2528	GSE19567	DB04868	2.35593E-4	0.00258927	0.939395	2.551020408163266E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Bpde	drug:3379	GSE19510		2.40566E-4	8.76219E-4	0.390972	1.636125654450262E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Doxorubicin	drug:2720	GSE12972	DB00997	2.41116E-4	2.98296E-4	0.0177967	2.027986209693774E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Antimony	drug:3532	GSE6907		3.83452E-4	6.06037E-4	0.14851	2.347417840375587E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Apratoxina	drug:3070	GSE2742		4.0887E-4	0.00730565	1.51947	3.802281368821293E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Carboplatin(30h)	drug:3031	GSE13525		5.03513E-4	0.0172264	0.435517	0.001041666666666667
ZRSR2	8233	CGC-TSG	0.641039526592353	Y15	drug:2553	GSE43452		6.80683E-4	0.00978878	0.43362	6.688963210702341E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Mln4924	drug:2647	GSE30531		7.84345E-4	0.00978636	0.687912	5.192107995846313E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Tretinoin	drug:2828	GSE23702	DB00755	8.92712E-4	0.00146374	0.343333	1.083071591032167E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Curcumin	drug:3259	GSE10896		0.00110348	0.00528321	0.350089	1.983339944466482E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Thapsigargin	drug:3236	GSE19519		0.00139	0.00914021	0.214156	4.526935264825713E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Tretinoin	drug:3232	GSE23702	DB00755	0.00165719	0.00640638	0.573333	2.190580503833516E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Gamma-tocotrienol	drug:3242	GSE21946		0.00179144	0.0159503	0.54899	8.143322475570033E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Azacitidine	drug:2545	GSE29077	DB00928	0.00228143	0.0391586	0.908532	9.775171065493646E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Imatinib	drug:2517	GSE1922	DB00619	0.00251376	0.00576181	0.244267	2.141786249732277E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Etanercept	drug:2610	GSE11903	DB00005	0.00261437	0.0120867	0.697047	4.177109440267335E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Mk-886	drug:3192	GSE3202		0.00368537	0.0124158	0.272471	2.081165452653486E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00384182	0.0131375	0.09125	2.410219329959026E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Bortezomib	drug:2686	GSE30931	DB00188	0.00411951	0.045486	0.244058	0.001024590163934426
ZRSR2	8233	CGC-TSG	0.641039526592353	R1881	drug:3048	GSE22606		0.00448048	0.0184977	0.556113	3.556187766714083E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Bisphenola	drug:2659	GSE17624		0.00536161	0.0338737	0.504247	6.188118811881188E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Tretinoin	drug:3233	GSE23702	DB00755	0.00599786	0.00794731	0.223333	1.034875297526648E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00608558	0.0135843	0.130373	3.139717425431711E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Cycloheximide	drug:3059	GSE8597		0.00621371	0.0171844	0.208191	2.105706464518846E-4
ZRSR2	8233	CGC-TSG	0.641039526592353	Imatinib	drug:2516	GSE1922	DB00619	0.00731566	0.0201772	0.157134	2.884338044418806E-4
